n1,r1,n2,r2,delta,ratio
2048,40,2048,64,0.96,1.258650254
2048,40,2048,64,0.98,1.260051183
2048,40,2048,64,1,1.258011993
2048,64,2048,64,0.02,1
2048,64,2048,64,0.04,1
2048,64,2048,64,0.06,1
2048,64,2048,64,0.08,1
2048,64,2048,64,0.1,1
2048,64,2048,64,0.12,1
2048,64,2048,64,0.14,1
2048,64,2048,64,0.16,1
2048,64,2048,64,0.18,1
2048,64,2048,64,0.2,1
2048,64,2048,64,0.22,1
2048,64,2048,64,0.24,1
2048,64,2048,64,0.26,1
2048,64,2048,64,0.28,1
2048,64,2048,64,0.3,1
2048,64,2048,64,0.32,1
2048,64,2048,64,0.34,1
2048,64,2048,64,0.36,1
2048,64,2048,64,0.38,1
2048,64,2048,64,0.4,1
2048,64,2048,64,0.42,1
2048,64,2048,64,0.44,1
2048,64,2048,64,0.46,1
2048,64,2048,64,0.48,1
2048,64,2048,64,0.5,1
2048,64,2048,64,0.52,1
2048,64,2048,64,0.54,1
2048,64,2048,64,0.56,1
2048,64,2048,64,0.58,1
2048,64,2048,64,0.6,1
2048,64,2048,64,0.62,1
2048,64,2048,64,0.64,1
2048,64,2048,64,0.66,1
2048,64,2048,64,0.68,1
2048,64,2048,64,0.7,1
2048,64,2048,64,0.72,1
2048,64,2048,64,0.74,1
2048,64,2048,64,0.76,1
2048,64,2048,64,0.78,1
2048,64,2048,64,0.8,1
2048,64,2048,64,0.82,1
2048,64,2048,64,0.84,1
2048,64,2048,64,0.86,1
2048,64,2048,64,0.88,1
2048,64,2048,64,0.9,1
2048,64,2048,64,0.92,1
2048,64,2048,64,0.94,1
2048,64,2048,64,0.96,1
2048,64,2048,64,0.98,1
2048,64,2048,64,1,1
2048,1,4096,1,0.02,1.027677243
2048,1,4096,1,0.04,1.001135992
2048,1,4096,1,0.06,0.972067003
2048,1,4096,1,0.08,0.913231368
2048,1,4096,1,0.1,0.964196015
2048,1,4096,1,0.12,0.947159469
2048,1,4096,1,0.14,0.955013196
2048,1,4096,1,0.16,0.876475926
2048,1,4096,1,0.18,0.972758373
2048,1,4096,1,0.2,0.977396317
2048,1,4096,1,0.22,0.982299287
2048,1,4096,1,0.24,0.979590741
2048,1,4096,1,0.26,0.96379089
2048,1,4096,1,0.28,0.907423856
2048,1,4096,1,0.3,0.901457233
2048,1,4096,1,0.32,0.904651172
2048,1,4096,1,0.34,1.017792523
2048,1,4096,1,0.36,1.014539324
2048,1,4096,1,0.38,0.975332625
2048,1,4096,1,0.4,0.95856343
2048,1,4096,1,0.42,0.940091114
2048,1,4096,1,0.44,1.039732108
2048,1,4096,1,0.46,0.930068821
2048,1,4096,1,0.48,0.891345649
2048,1,4096,1,0.5,0.910071398
2048,1,4096,1,0.52,1.024468701
2048,1,4096,1,0.54,0.922911912
2048,1,4096,1,0.56,0.919000765
2048,1,4096,1,0.58,0.906516432
2048,1,4096,1,0.6,1.02240324
2048,1,4096,1,0.62,0.922050986
2048,1,4096,1,0.64,0.91856231
2048,1,4096,1,0.66,0.906516432
2048,1,4096,1,0.68,1.02240324
2048,1,4096,1,0.7,1.012744526
2048,1,4096,1,0.72,0.994476551
2048,1,4096,1,0.74,0.875729081
2048,1,4096,1,0.76,0.973343583
2048,1,4096,1,0.78,0.965272126
2048,1,4096,1,0.8,0.970416634
2048,1,4096,1,0.82,0.951099207
2048,1,4096,1,0.84,1.04775208
2048,1,4096,1,0.86,0.932489299
2048,1,4096,1,0.88,0.923851537
2048,1,4096,1,0.9,0.906516432
2048,1,4096,1,0.92,1.056483348
2048,1,4096,1,0.94,1.029623601
2048,1,4096,1,0.96,0.970416634
2048,1,4096,1,0.98,0.951099207
2048,1,4096,1,1,0.931137866
2048,1,4096,2,0.02,0.693613392
2048,1,4096,2,0.04,0.69828419
2048,1,4096,2,0.06,0.731535818
2048,1,4096,2,0.08,0.782884005
2048,1,4096,2,0.1,0.795382879
2048,1,4096,2,0.12,0.843524474
2048,1,4096,2,0.14,0.855510037
2048,1,4096,2,0.16,0.80951139
2048,1,4096,2,0.18,0.830392009
2048,1,4096,2,0.2,0.820633129
2048,1,4096,2,0.22,0.810316598
2048,1,4096,2,0.24,0.868905666
2048,1,4096,2,0.26,0.834149439
2048,1,4096,2,0.28,0.798453855
2048,1,4096,2,0.3,0.777015916
2048,1,4096,2,0.32,0.820633129
2048,1,4096,2,0.34,0.810316598
2048,1,4096,2,0.36,0.85631283
2048,1,4096,2,0.38,0.804569672
2048,1,4096,2,0.4,0.808308378
2048,1,4096,2,0.42,0.867819534
2048,1,4096,2,0.44,0.886283779
2048,1,4096,2,0.46,0.811324454
2048,1,4096,2,0.48,0.857835164
2048,1,4096,2,0.5,0.880491075
2048,1,4096,2,0.52,0.950143957
2048,1,4096,2,0.54,0.809875249
2048,1,4096,2,0.56,0.829172414
2048,1,4096,2,0.58,0.849355288
2048,1,4096,2,0.6,0.838634114
2048,1,4096,2,0.62,0.75841199
2048,1,4096,2,0.64,0.820883704
2048,1,4096,2,0.66,0.807810736
2048,1,4096,2,0.68,0.817191764
2048,1,4096,2,0.7,0.880229928
2048,1,4096,2,0.72,0.8539332
2048,1,4096,2,0.74,0.800163751
2048,1,4096,2,0.76,0.834683124
2048,1,4096,2,0.78,0.812426797
2048,1,4096,2,0.8,0.819574247
2048,1,4096,2,0.82,0.881440698
2048,1,4096,2,0.84,0.854543589
2048,1,4096,2,0.86,0.764768141
2048,1,4096,2,0.88,0.824476401
2048,1,4096,2,0.9,0.807233728
2048,1,4096,2,0.92,0.844123752
2048,1,4096,2,0.94,0.894746558
2048,1,4096,2,0.96,0.833199074
2048,1,4096,2,0.98,0.830247821
2048,1,4096,2,1,0.827198194
2048,1,4096,4,0.02,0.622288831
2048,1,4096,4,0.04,0.666442363
2048,1,4096,4,0.06,0.714800992
2048,1,4096,4,0.08,0.733086599
2048,1,4096,4,0.1,0.751883691
2048,1,4096,4,0.12,0.762483555
2048,1,4096,4,0.14,0.79514684
2048,1,4096,4,0.16,0.734923909
2048,1,4096,4,0.18,0.773656385
2048,1,4096,4,0.2,0.785449927
2048,1,4096,4,0.22,0.797917386
2048,1,4096,4,0.24,0.841920183
2048,1,4096,4,0.26,0.841920183
2048,1,4096,4,0.28,0.754786717
2048,1,4096,4,0.3,0.784254417
2048,1,4096,4,0.32,0.775753015
2048,1,4096,4,0.34,0.817865321
2048,1,4096,4,0.36,0.819599924
2048,1,4096,4,0.38,0.792258398
2048,1,4096,4,0.4,0.820164154
2048,1,4096,4,0.42,0.850904088
2048,1,4096,4,0.44,0.889613538
2048,1,4096,4,0.46,0.818014186
2048,1,4096,4,0.48,0.806783135
2048,1,4096,4,0.5,0.832337352
2048,1,4096,4,0.52,0.846276016
2048,1,4096,4,0.54,0.777056801
2048,1,4096,4,0.56,0.791823507
2048,1,4096,4,0.58,0.808631609
2048,1,4096,4,0.6,0.867795484
2048,1,4096,4,0.62,0.78707814
2048,1,4096,4,0.64,0.796941879
2048,1,4096,4,0.66,0.844171173
2048,1,4096,4,0.68,0.852355692
2048,1,4096,4,0.7,0.856649211
2048,1,4096,4,0.72,0.893469578
2048,1,4096,4,0.74,0.797887247
2048,1,4096,4,0.76,0.80249659
2048,1,4096,4,0.78,0.844662559
2048,1,4096,4,0.8,0.852609311
2048,1,4096,4,0.82,0.846969685
2048,1,4096,4,0.84,0.842429307
2048,1,4096,4,0.86,0.785120598
2048,1,4096,4,0.88,0.774561839
2048,1,4096,4,0.9,0.830449663
2048,1,4096,4,0.92,0.87344941
2048,1,4096,4,0.94,0.867267628
2048,1,4096,4,0.96,0.870082861
2048,1,4096,4,0.98,0.865658099
2048,1,4096,4,1,0.861085846
2048,1,4096,5,0.02,0.640697279
2048,1,4096,5,0.04,0.676654779
2048,1,4096,5,0.06,0.698135883
2048,1,4096,5,0.08,0.734922274
2048,1,4096,5,0.1,0.75473033
2048,1,4096,5,0.12,0.767172195
2048,1,4096,5,0.14,0.814230809
2048,1,4096,5,0.16,0.765564645
2048,1,4096,5,0.18,0.783271087
2048,1,4096,5,0.2,0.803494918
2048,1,4096,5,0.22,0.825663157
2048,1,4096,5,0.24,0.849541388
2048,1,4096,5,0.26,0.849338398
2048,1,4096,5,0.28,0.780286592
2048,1,4096,5,0.3,0.774496794
2048,1,4096,5,0.32,0.776899931
2048,1,4096,5,0.34,0.794800852
2048,1,4096,5,0.36,0.804140462
2048,1,4096,5,0.38,0.785964653
2048,1,4096,5,0.4,0.823389087
2048,1,4096,5,0.42,0.864908127
2048,1,4096,5,0.44,0.902357952
2048,1,4096,5,0.46,0.830459084
2048,1,4096,5,0.48,0.822045057
2048,1,4096,5,0.5,0.878637705
2048,1,4096,5,0.52,0.899785679
2048,1,4096,5,0.54,0.838188645
2048,1,4096,5,0.56,0.85110512
2048,1,4096,5,0.58,0.867625878
2048,1,4096,5,0.6,0.894059519
2048,1,4096,5,0.62,0.82590036
2048,1,4096,5,0.64,0.835631347
2048,1,4096,5,0.66,0.850517465
2048,1,4096,5,0.68,0.88522937
2048,1,4096,5,0.7,0.873858358
2048,1,4096,5,0.72,0.887915224
2048,1,4096,5,0.74,0.817092563
2048,1,4096,5,0.76,0.840443044
2048,1,4096,5,0.78,0.859915448
2048,1,4096,5,0.8,0.890079942
2048,1,4096,5,0.82,0.905903939
2048,1,4096,5,0.84,0.914012103
2048,1,4096,5,0.86,0.834966463
2048,1,4096,5,0.88,0.849534375
2048,1,4096,5,0.9,0.864541018
2048,1,4096,5,0.92,0.922216244
2048,1,4096,5,0.94,0.922235823
2048,1,4096,5,0.96,0.892495754
2048,1,4096,5,0.98,0.907131647
2048,1,4096,5,1,0.922255402
2048,1,4096,8,0.02,0.674694103
2048,1,4096,8,0.04,0.710548503
2048,1,4096,8,0.06,0.736233954
2048,1,4096,8,0.08,0.768766801
2048,1,4096,8,0.1,0.797987327
2048,1,4096,8,0.12,0.823866385
2048,1,4096,8,0.14,0.874787208
2048,1,4096,8,0.16,0.792713351
2048,1,4096,8,0.18,0.814138036
2048,1,4096,8,0.2,0.849431057
2048,1,4096,8,0.22,0.847619903
2048,1,4096,8,0.24,0.885973745
2048,1,4096,8,0.26,0.892685667
2048,1,4096,8,0.28,0.817221892
2048,1,4096,8,0.3,0.839358065
2048,1,4096,8,0.32,0.824867285
2048,1,4096,8,0.34,0.854547566
2048,1,4096,8,0.36,0.873133546
2048,1,4096,8,0.38,0.848082325
2048,1,4096,8,0.4,0.892461105
2048,1,4096,8,0.42,0.918169997
2048,1,4096,8,0.44,0.959750762
2048,1,4096,8,0.46,0.873226101
2048,1,4096,8,0.48,0.879647136
2048,1,4096,8,0.5,0.916736722
2048,1,4096,8,0.52,0.936967405
2048,1,4096,8,0.54,0.876252111
2048,1,4096,8,0.56,0.901097996
2048,1,4096,8,0.58,0.92443088
2048,1,4096,8,0.6,0.956990213
2048,1,4096,8,0.62,0.871948832
2048,1,4096,8,0.64,0.877980921
2048,1,4096,8,0.66,0.884295764
2048,1,4096,8,0.68,0.92754436
2048,1,4096,8,0.7,0.942750006
2048,1,4096,8,0.72,0.93545337
2048,1,4096,8,0.74,0.874930733
2048,1,4096,8,0.76,0.872524135
2048,1,4096,8,0.78,0.914604288
2048,1,4096,8,0.8,0.94318747
2048,1,4096,8,0.82,0.957714291
2048,1,4096,8,0.84,0.958085307
2048,1,4096,8,0.86,0.868041515
2048,1,4096,8,0.88,0.85500357
2048,1,4096,8,0.9,0.891427182
2048,1,4096,8,0.92,0.939445392
2048,1,4096,8,0.94,0.933740258
2048,1,4096,8,0.96,0.900859056
2048,1,4096,8,0.98,0.912821434
2048,1,4096,8,1,0.897607743
2048,1,4096,10,0.02,0.736277334
2048,1,4096,10,0.04,0.769744486
2048,1,4096,10,0.06,0.81125681
2048,1,4096,10,0.08,0.83906786
2048,1,4096,10,0.1,0.859274544
2048,1,4096,10,0.12,0.880544738
2048,1,4096,10,0.14,0.895459114
2048,1,4096,10,0.16,0.848329687
2048,1,4096,10,0.18,0.849200364
2048,1,4096,10,0.2,0.861454337
2048,1,4096,10,0.22,0.90938488
2048,1,4096,10,0.24,0.930130651
2048,1,4096,10,0.26,0.933131072
2048,1,4096,10,0.28,0.85333608
2048,1,4096,10,0.3,0.879698909
2048,1,4096,10,0.32,0.882353106
2048,1,4096,10,0.34,0.897726099
2048,1,4096,10,0.36,0.904822748
2048,1,4096,10,0.38,0.879783153
2048,1,4096,10,0.4,0.946571622
2048,1,4096,10,0.42,0.981887921
2048,1,4096,10,0.44,1.000398585
2048,1,4096,10,0.46,0.913561159
2048,1,4096,10,0.48,0.906794039
2048,1,4096,10,0.5,0.960134865
2048,1,4096,10,0.52,0.97604013
2048,1,4096,10,0.54,0.908318063
2048,1,4096,10,0.56,0.934928461
2048,1,4096,10,0.58,0.943632547
2048,1,4096,10,0.6,0.980653877
2048,1,4096,10,0.62,0.89833514
2048,1,4096,10,0.64,0.914235288
2048,1,4096,10,0.66,0.946023508
2048,1,4096,10,0.68,0.968724782
2048,1,4096,10,0.7,1.000702039
2048,1,4096,10,0.72,1.003597582
2048,1,4096,10,0.74,0.911584649
2048,1,4096,10,0.76,0.921066038
2048,1,4096,10,0.78,0.934068704
2048,1,4096,10,0.8,0.96255456
2048,1,4096,10,0.82,0.97749796
2048,1,4096,10,0.84,0.985154909
2048,1,4096,10,0.86,0.899458418
2048,1,4096,10,0.88,0.914800282
2048,1,4096,10,0.9,0.924504861
2048,1,4096,10,0.92,0.989538996
2048,1,4096,10,0.94,0.991239234
2048,1,4096,10,0.96,0.960086471
2048,1,4096,10,0.98,0.976243685
2048,1,4096,10,1,0.992939473
2048,1,4096,16,0.02,0.824229907
2048,1,4096,16,0.04,0.846443666
2048,1,4096,16,0.06,0.878761764
2048,1,4096,16,0.08,0.914311672
2048,1,4096,16,0.1,0.929152299
2048,1,4096,16,0.12,0.944774011
2048,1,4096,16,0.14,1.015901857
2048,1,4096,16,0.16,0.958018507
2048,1,4096,16,0.18,0.981643823
2048,1,4096,16,0.2,1.017066882
2048,1,4096,16,0.22,1.031147042
2048,1,4096,16,0.24,1.058699396
2048,1,4096,16,0.26,1.055923895
2048,1,4096,16,0.28,1.002047505
2048,1,4096,16,0.3,0.995090999
2048,1,4096,16,0.32,0.987941256
2048,1,4096,16,0.34,1.011374903
2048,1,4096,16,0.36,1.023601153
2048,1,4096,16,0.38,1.010151095
2048,1,4096,16,0.4,1.048366645
2048,1,4096,16,0.42,1.106518963
2048,1,4096,16,0.44,1.139338142
2048,1,4096,16,0.46,1.06299843
2048,1,4096,16,0.48,1.039551866
2048,1,4096,16,0.5,1.084213445
2048,1,4096,16,0.52,1.117068398
2048,1,4096,16,0.54,1.042609323
2048,1,4096,16,0.56,1.071124601
2048,1,4096,16,0.58,1.077356929
2048,1,4096,16,0.6,1.113463311
2048,1,4096,16,0.62,1.02097928
2048,1,4096,16,0.64,1.039558091
2048,1,4096,16,0.66,1.061465259
2048,1,4096,16,0.68,1.105261159
2048,1,4096,16,0.7,1.117235165
2048,1,4096,16,0.72,1.134462414
2048,1,4096,16,0.74,1.029520561
2048,1,4096,16,0.76,1.044009485
2048,1,4096,16,0.78,1.076412338
2048,1,4096,16,0.8,1.11297578
2048,1,4096,16,0.82,1.12115571
2048,1,4096,16,0.84,1.141984792
2048,1,4096,16,0.86,1.032955307
2048,1,4096,16,0.88,1.050908574
2048,1,4096,16,0.9,1.06419468
2048,1,4096,16,0.92,1.137966768
2048,1,4096,16,0.94,1.140792544
2048,1,4096,16,0.96,1.109404514
2048,1,4096,16,0.98,1.119340804
2048,1,4096,16,1,1.129608304
2048,1,4096,20,0.02,0.9069776
2048,1,4096,20,0.04,0.930513484
2048,1,4096,20,0.06,0.965557265
2048,1,4096,20,0.08,1.012862158
2048,1,4096,20,0.1,1.037835064
2048,1,4096,20,0.12,1.056953079
2048,1,4096,20,0.14,1.107024069
2048,1,4096,20,0.16,1.044662927
2048,1,4096,20,0.18,1.06868962
2048,1,4096,20,0.2,1.098375443
2048,1,4096,20,0.22,1.120861869
2048,1,4096,20,0.24,1.149249711
2048,1,4096,20,0.26,1.144671027
2048,1,4096,20,0.28,1.047652423
2048,1,4096,20,0.3,1.085461742
2048,1,4096,20,0.32,1.095132209
2048,1,4096,20,0.34,1.120861869
2048,1,4096,20,0.36,1.123569265
2048,1,4096,20,0.38,1.101871696
2048,1,4096,20,0.4,1.147019943
2048,1,4096,20,0.42,1.201010304
2048,1,4096,20,0.44,1.235358512
2048,1,4096,20,0.46,1.143167578
2048,1,4096,20,0.48,1.157762672
2048,1,4096,20,0.5,1.189236885
2048,1,4096,20,0.52,1.216468494
2048,1,4096,20,0.54,1.129699457
2048,1,4096,20,0.56,1.143451501
2048,1,4096,20,0.58,1.178358337
2048,1,4096,20,0.6,1.225314947
2048,1,4096,20,0.62,1.119932465
2048,1,4096,20,0.64,1.147956495
2048,1,4096,20,0.66,1.166348234
2048,1,4096,20,0.68,1.209621876
2048,1,4096,20,0.7,1.235193863
2048,1,4096,20,0.72,1.250548367
2048,1,4096,20,0.74,1.146709837
2048,1,4096,20,0.76,1.166518644
2048,1,4096,20,0.78,1.187023855
2048,1,4096,20,0.8,1.225314947
2048,1,4096,20,0.82,1.24029797
2048,1,4096,20,0.84,1.247975222
2048,1,4096,20,0.86,1.137310576
2048,1,4096,20,0.88,1.152176202
2048,1,4096,20,0.9,1.167564447
2048,1,4096,20,0.92,1.229834551
2048,1,4096,20,0.94,1.232429139
2048,1,4096,20,0.96,1.195184252
2048,1,4096,20,0.98,1.214777436
2048,1,4096,20,1,1.235023727
2048,1,4096,32,0.02,0.908978074
2048,1,4096,32,0.04,0.997184828
2048,1,4096,32,0.06,1.093792225
2048,1,4096,32,0.08,1.16223611
2048,1,4096,32,0.1,1.19909051
2048,1,4096,32,0.12,1.237884614
2048,1,4096,32,0.14,1.306655982
2048,1,4096,32,0.16,1.248743251
2048,1,4096,32,0.18,1.26948227
2048,1,4096,32,0.2,1.313342087
2048,1,4096,32,0.22,1.347427578
2048,1,4096,32,0.24,1.393378699
2048,1,4096,32,0.26,1.38035765
2048,1,4096,32,0.28,1.269888857
2048,1,4096,32,0.3,1.284252296
2048,1,4096,32,0.32,1.299014719
2048,1,4096,32,0.34,1.332199633
2048,1,4096,32,0.36,1.365460485
2048,1,4096,32,0.38,1.331530732
2048,1,4096,32,0.4,1.390766688
2048,1,4096,32,0.42,1.465689769
2048,1,4096,32,0.44,1.497441066
2048,1,4096,32,0.46,1.378506664
2048,1,4096,32,0.48,1.372880262
2048,1,4096,32,0.5,1.438804884
2048,1,4096,32,0.52,1.467122506
2048,1,4096,32,0.54,1.364382835
2048,1,4096,32,0.56,1.390790118
2048,1,4096,32,0.58,1.437751401
2048,1,4096,32,0.6,1.483021263
2048,1,4096,32,0.62,1.371321596
2048,1,4096,32,0.64,1.398526129
2048,1,4096,32,0.66,1.427005875
2048,1,4096,32,0.68,1.46860146
2048,1,4096,32,0.7,1.499441291
2048,1,4096,32,0.72,1.501602916
2048,1,4096,32,0.74,1.379060554
2048,1,4096,32,0.76,1.398395138
2048,1,4096,32,0.78,1.424991089
2048,1,4096,32,0.8,1.473038323
2048,1,4096,32,0.82,1.50169609
2048,1,4096,32,0.84,1.511833368
2048,1,4096,32,0.86,1.378541525
2048,1,4096,32,0.88,1.398131141
2048,1,4096,32,0.9,1.418409454
2048,1,4096,32,0.92,1.512970084
2048,1,4096,32,0.94,1.517554842
2048,1,4096,32,0.96,1.466383029
2048,1,4096,32,0.98,1.493804293
2048,1,4096,32,1,1.5221396
2048,1,4096,40,0.02,0.874751291
2048,1,4096,40,0.04,1.105783346
2048,1,4096,40,0.06,1.177225204
2048,1,4096,40,0.08,1.255811248
2048,1,4096,40,0.1,1.321729116
2048,1,4096,40,0.12,1.356511461
2048,1,4096,40,0.14,1.428220472
2048,1,4096,40,0.16,1.354781217
2048,1,4096,40,0.18,1.388731414
2048,1,4096,40,0.2,1.42593751
2048,1,4096,40,0.22,1.477245431
2048,1,4096,40,0.24,1.526132645
2048,1,4096,40,0.26,1.531571464
2048,1,4096,40,0.28,1.400281964
2048,1,4096,40,0.3,1.412258508
2048,1,4096,40,0.32,1.435525947
2048,1,4096,40,0.34,1.463391118
2048,1,4096,40,0.36,1.477929468
2048,1,4096,40,0.38,1.446950467
2048,1,4096,40,0.4,1.513211125
2048,1,4096,40,0.42,1.604564949
2048,1,4096,40,0.44,1.659572805
2048,1,4096,40,0.46,1.517600103
2048,1,4096,40,0.48,1.520741275
2048,1,4096,40,0.5,1.609560101
2048,1,4096,40,0.52,1.657678817
2048,1,4096,40,0.54,1.52445016
2048,1,4096,40,0.56,1.574718794
2048,1,4096,40,0.58,1.59852937
2048,1,4096,40,0.6,1.664941446
2048,1,4096,40,0.62,1.516158771
2048,1,4096,40,0.64,1.542347614
2048,1,4096,40,0.66,1.582348884
2048,1,4096,40,0.68,1.626897003
2048,1,4096,40,0.7,1.650266509
2048,1,4096,40,0.72,1.679629206
2048,1,4096,40,0.74,1.529120461
2048,1,4096,40,0.76,1.553129556
2048,1,4096,40,0.78,1.583316021
2048,1,4096,40,0.8,1.635879949
2048,1,4096,40,0.82,1.663454469
2048,1,4096,40,0.84,1.677965097
2048,1,4096,40,0.86,1.520421087
2048,1,4096,40,0.88,1.556781417
2048,1,4096,40,0.9,1.585174048
2048,1,4096,40,0.92,1.665100516
2048,1,4096,40,0.94,1.687290898
2048,1,4096,40,0.96,1.630873774
2048,1,4096,40,0.98,1.660910347
2048,1,4096,40,1,1.691948139
2048,1,4096,64,0.02,0.814440937
2048,1,4096,64,0.04,1.196497455
2048,1,4096,64,0.06,1.370075712
2048,1,4096,64,0.08,1.475309187
2048,1,4096,64,0.1,1.575923421
2048,1,4096,64,0.12,1.623838896
2048,1,4096,64,0.14,1.720853962
2048,1,4096,64,0.16,1.643170311
2048,1,4096,64,0.18,1.700816243
2048,1,4096,64,0.2,1.751462036
2048,1,4096,64,0.22,1.789260579
2048,1,4096,64,0.24,1.846387078
2048,1,4096,64,0.26,1.850888265
2048,1,4096,64,0.28,1.714052168
2048,1,4096,64,0.3,1.734178025
2048,1,4096,64,0.32,1.754862933
2048,1,4096,64,0.34,1.825990268
2048,1,4096,64,0.36,1.852453895
2048,1,4096,64,0.38,1.830406266
2048,1,4096,64,0.4,1.917044007
2048,1,4096,64,0.42,2.012480893
2048,1,4096,64,0.44,2.069500774
2048,1,4096,64,0.46,1.907751027
2048,1,4096,64,0.48,1.88636429
2048,1,4096,64,0.5,1.989644869
2048,1,4096,64,0.52,2.057851953
2048,1,4096,64,0.54,1.891241767
2048,1,4096,64,0.56,1.922450055
2048,1,4096,64,0.58,1.997176856
2048,1,4096,64,0.6,2.065551345
2048,1,4096,64,0.62,1.898614288
2048,1,4096,64,0.64,1.943028602
2048,1,4096,64,0.66,1.977568558
2048,1,4096,64,0.68,2.047532075
2048,1,4096,64,0.7,2.087370321
2048,1,4096,64,0.72,2.108668664
2048,1,4096,64,0.74,1.929348208
2048,1,4096,64,0.76,1.955156846
2048,1,4096,64,0.78,2.020132912
2048,1,4096,64,0.8,2.065551345
2048,1,4096,64,0.82,2.079341974
2048,1,4096,64,0.84,2.104621316
2048,1,4096,64,0.86,1.929348208
2048,1,4096,64,0.88,1.966436597
2048,1,4096,64,0.9,1.999089861
2048,1,4096,64,0.92,2.131342249
2048,1,4096,64,0.94,2.13032198
2048,1,4096,64,0.96,2.069500774
2048,1,4096,64,0.98,2.079341974
2048,1,4096,64,1,2.089511214
2048,2,4096,2,0.02,1.152554363
2048,2,4096,2,0.04,1.027654782
2048,2,4096,2,0.06,1.027654782
2048,2,4096,2,0.08,0.992290144
2048,2,4096,2,0.1,1.009494562
2048,2,4096,2,0.12,1.05743403
2048,2,4096,2,0.14,1.023020795
2048,2,4096,2,0.16,1.025329771
2048,2,4096,2,0.18,1.025873751
2048,2,4096,2,0.2,0.987272591
2048,2,4096,2,0.22,0.948192872
2048,2,4096,2,0.24,0.988129598
2048,2,4096,2,0.26,0.948604414
2048,2,4096,2,0.28,1.026134583
2048,2,4096,2,0.3,0.985089199
2048,2,4096,2,0.32,1.026134583
2048,2,4096,2,0.34,1.004404674
2048,2,4096,2,0.36,1.036097054
2048,2,4096,2,0.38,1.00935248
2048,2,4096,2,0.4,0.974496842
2048,2,4096,2,0.42,0.979877087
2048,2,4096,2,0.44,0.980830012
2048,2,4096,2,0.46,0.976010506
2048,2,4096,2,0.48,1.022354169
2048,2,4096,2,0.5,1.002310063
2048,2,4096,2,0.52,1.05578157
2048,2,4096,2,0.54,0.957244393
2048,2,4096,2,0.56,0.969386133
2048,2,4096,2,0.58,0.976223743
2048,2,4096,2,0.6,0.918130919
2048,2,4096,2,0.62,0.907403652
2048,2,4096,2,0.64,0.965615545
2048,2,4096,2,0.66,0.912915628
2048,2,4096,2,0.68,0.904766533
2048,2,4096,2,0.7,0.964289516
2048,2,4096,2,0.72,0.912263716
2048,2,4096,2,0.74,0.94664175
2048,2,4096,2,0.76,0.976227121
2048,2,4096,2,0.78,0.918132482
2048,2,4096,2,0.8,0.907404433
2048,2,4096,2,0.82,0.971133769
2048,2,4096,2,0.84,0.91547301
2048,2,4096,2,0.86,0.906046357
2048,2,4096,2,0.88,0.969799794
2048,2,4096,2,0.9,0.914819101
2048,2,4096,2,0.92,0.905716165
2048,2,4096,2,0.94,0.969633047
2048,2,4096,2,0.96,0.914737362
2048,2,4096,2,0.98,0.923971354
2048,2,4096,2,1,0.93378247
2048,2,4096,4,0.02,1.034036706
2048,2,4096,4,0.04,0.980793624
2048,2,4096,4,0.06,1.004145853
2048,2,4096,4,0.08,0.929172907
2048,2,4096,4,0.1,0.954285688
2048,2,4096,4,0.12,0.955841927
2048,2,4096,4,0.14,0.950838351
2048,2,4096,4,0.16,0.930857023
2048,2,4096,4,0.18,0.955782051
2048,2,4096,4,0.2,0.944945016
2048,2,4096,4,0.22,0.933683921
2048,2,4096,4,0.24,0.957441395
2048,2,4096,4,0.26,0.957441395
2048,2,4096,4,0.28,0.970015672
2048,2,4096,4,0.3,0.994266064
2048,2,4096,4,0.32,0.970015672
2048,2,4096,4,0.34,1.013761477
2048,2,4096,4,0.36,0.991676216
2048,2,4096,4,0.38,0.993907684
2048,2,4096,4,0.4,0.988790169
2048,2,4096,4,0.42,0.960777428
2048,2,4096,4,0.44,0.98451498
2048,2,4096,4,0.46,0.984058148
2048,2,4096,4,0.48,0.961511182
2048,2,4096,4,0.5,0.947494106
2048,2,4096,4,0.52,0.940365525
2048,2,4096,4,0.54,0.918454128
2048,2,4096,4,0.56,0.925721496
2048,2,4096,4,0.58,0.929417155
2048,2,4096,4,0.6,0.95005659
2048,2,4096,4,0.62,0.941701329
2048,2,4096,4,0.64,0.937452484
2048,2,4096,4,0.66,0.95400695
2048,2,4096,4,0.68,0.943698822
2048,2,4096,4,0.7,0.938456903
2048,2,4096,4,0.72,0.954500746
2048,2,4096,4,0.74,0.943948509
2048,2,4096,4,0.76,0.938582456
2048,2,4096,4,0.78,0.954562471
2048,2,4096,4,0.8,0.943979719
2048,2,4096,4,0.82,0.933155077
2048,2,4096,4,0.84,0.902494973
2048,2,4096,4,0.86,0.930158592
2048,2,4096,4,0.88,0.91108722
2048,2,4096,4,0.9,0.941129176
2048,2,4096,4,0.92,0.937181602
2048,2,4096,4,0.94,0.939854247
2048,2,4096,4,0.96,0.95523066
2048,2,4096,4,0.98,0.963378964
2048,2,4096,4,1,0.972036538
2048,2,4096,5,0.02,1.064625413
2048,2,4096,5,0.04,0.99582309
2048,2,4096,5,0.06,0.980734862
2048,2,4096,5,0.08,0.931499589
2048,2,4096,5,0.1,0.957898624
2048,2,4096,5,0.12,0.96171956
2048,2,4096,5,0.14,0.973659003
